"year","dist","passen","fare","bmktshr","lfare","lpassen","ldist","lbmktshr"
1999,1186,151,210,0.614399969577789,5.34710741043091,5.01727962493896,7.07834148406982,-0.487109154462814
1999,191,94,231,0.980400025844574,5.44241762161255,4.54329490661621,5.25227355957031,-0.019794600084424
1999,446,483,200,0.911200046539307,5.29831743240356,6.18001651763916,6.10031890869141,-0.0929928123950958
1999,732,2709,143,0.485299974679947,4.96284484863281,7.90433502197266,6.59578037261963,-0.722988069057465
1999,432,584,119,0.659400045871735,4.77912330627441,6.36990118026733,6.06842565536499,-0.416424870491028
1999,1199,1158,215,0.403300017118454,5.37063789367676,7.05444955825806,7.08924293518066,-0.90807455778122
1999,594,1549,115,0.475899994373322,4.74493217468262,7.34536504745483,6.38687944412231,-0.742547571659088
1999,644,174,110,0.873399972915649,4.70048046112061,5.15905523300171,6.46769857406616,-0.135361671447754
1999,581,1588,126,0.743399977684021,4.83628177642822,7.37023067474365,6.36475086212158,-0.296521037817001
1999,515,420,127,0.682399988174438,4.84418725967407,6.04025459289551,6.2441668510437,-0.382139295339584
1999,306,682,101,0.713000059127808,4.61512041091919,6.52502965927124,5.72358512878418,-0.338273763656616
1999,859,918,131,0.821099996566772,4.8751974105835,6.82219743728638,6.75576877593994,-0.197110384702682
1999,692,1518,133,0.487800002098083,4.8903489112854,7.32514905929565,6.53958606719971,-0.717849791049957
1999,432,456,214,0.844899952411652,5.36597585678101,6.12249279022217,6.06842565536499,-0.168537065386772
1999,341,201,247,0.970299959182739,5.50938844680786,5.30330467224121,5.83188247680664,-0.030150018632412
1999,270,1032,94,0.764299988746643,4.54329490661621,6.93925380706787,5.59842205047607,-0.268794924020767
1999,693,930,135,0.750400006771088,4.90527486801147,6.8351845741272,6.54102993011475,-0.287148863077164
1999,1747,715,237,0.59850001335144,5.46806001663208,6.57228231430054,7.46565532684326,-0.513328731060028
1999,303,121,232,0.981100022792816,5.44673728942871,4.79579067230225,5.71373271942139,-0.0190808642655611
1999,453,201,221,0.903300046920776,5.39816284179688,5.30330467224121,6.11589193344116,-0.101700499653816
1999,1946,1440,293,0.557900011539459,5.68017244338989,7.27239847183228,7.57353115081787,-0.583575546741486
1999,321,309,244,0.961399972438812,5.49716806411743,5.73334121704102,5.7714409828186,-0.0393647514283657
1999,332,1173,97,0.66540002822876,4.57471084594727,7.06731986999512,5.8051347732544,-0.407366871833801
1999,595,1566,121,0.530600011348724,4.79579067230225,7.3562798500061,6.3885612487793,-0.633746802806854
1999,669,394,198,0.542599976062775,5.28826713562012,5.97635078430176,6.505784034729,-0.611382901668549
1999,906,1068,200,0.481099992990494,5.29831743240356,6.97354316711426,6.80903911590576,-0.731680154800415
1999,302,208,159,0.987500011920929,5.06890439987183,5.33753824234009,5.71042680740356,-0.0125787705183029
1999,214,312,253,0.992300033569336,5.53338956832886,5.74300336837769,5.36597585678101,-0.00772976409643888
1999,425,1076,110,0.726600050926208,4.70048046112061,6.98100566864014,6.05208921432495,-0.319379091262817
1999,756,6793,160,0.649899959564209,5.07517385482788,8.82364749908447,6.62804126739502,-0.430936843156815
1999,508,254,84,0.952499985694885,4.43081665039062,5.53733444213867,6.23048162460327,-0.0486651882529259
1999,516,535,100,0.914400041103363,4.60517024993896,6.28226661682129,6.24610662460327,-0.0894871205091476
1999,761,218,206,0.758799970149994,5.32787609100342,5.3844952583313,6.63463354110718,-0.276017069816589
1999,822,206,224,0.729800045490265,5.41164588928223,5.32787609100342,6.71174049377441,-0.314984679222107
1999,1902,267,236,0.393499970436096,5.46383190155029,5.58724880218506,7.55066108703613,-0.932674288749695
1999,403,1943,125,0.674899995326996,4.82831382751465,7.57198858261108,5.99893665313721,-0.393190741539001
1999,665,2251,121,0.609899997711182,4.79579067230225,7.71913003921509,6.49978685379028,-0.49446028470993
1999,1587,683,295,0.580999970436096,5.68697547912598,6.5264949798584,7.36960077285767,-0.54300457239151
1999,526,573,218,0.543799996376038,5.3844952583313,6.35088586807251,6.26530122756958,-0.609173774719238
1999,2173,311,310,0.668600022792816,5.736572265625,5.7397928237915,7.6838641166687,-0.402569264173508
1999,904,175,250,0.775799989700317,5.52146100997925,5.16478586196899,6.80682945251465,-0.253860533237457
1999,356,1441,103,0.654599964618683,4.63472890853882,7.27309274673462,5.87493085861206,-0.423730969429016
1999,481,552,175,0.902799963951111,5.16478586196899,6.31354808807373,6.17586708068848,-0.102254271507263
1999,750,163,218,0.765199959278107,5.3844952583313,5.09375,6.62007331848145,-0.267618089914322
1999,2094,218,285,0.5,5.65248918533325,5.3844952583313,7.64683151245117,-0.6931471824646
1999,1590,467,252,0.654700040817261,5.52942895889282,6.14632940292358,7.37148952484131,-0.42357811331749
1999,874,435,196,0.756399989128113,5.27811479568481,6.07534599304199,6.77308034896851,-0.279184967279434
1999,1892,485,296,0.570600032806396,5.69035959243774,6.18414878845215,7.5453896522522,-0.561066806316376
1999,2139,1081,361,0.597900032997131,5.88887786865234,6.98564195632935,7.66809368133545,-0.514331698417664
1999,2117,291,366,0.549199998378754,5.90263319015503,5.67332315444946,7.65775537490845,-0.599292635917664
1999,1920,284,358,0.588100016117096,5.88053321838379,5.64897441864014,7.56008052825928,-0.530858278274536
1999,215,478,79,0.741100013256073,4.36944770812988,6.16961050033569,5.37063789367676,-0.29961970448494
1999,2183,532,318,0.565400004386902,5.76205158233643,6.2766432762146,7.68845558166504,-0.570221841335297
1999,483,660,209,0.513199985027313,5.3423342704773,6.4922399520874,6.18001651763916,-0.667089700698853
1999,794,190,206,0.749400019645691,5.32787609100342,5.24702405929565,6.67708349227905,-0.288482367992401
1999,406,1875,126,0.740400016307831,4.83628177642822,7.53636407852173,6.0063533782959,-0.300564676523209
1999,674,213,194,0.784700036048889,5.26785802841187,5.36129236221313,6.5132303237915,-0.242453753948212
1999,264,225,95,0.741400003433228,4.55387687683105,5.41610050201416,5.57594919204712,-0.299214988946915
1999,540,3568,131,0.515200018882751,4.8751974105835,8.17976093292236,6.29156923294067,-0.663200080394745
1999,545,583,156,0.975899934768677,5.04985618591309,6.36818695068359,6.30078601837158,-0.0243952237069607
1999,274,4,206,0.888899981975555,5.32787609100342,1.3862943649292,5.61312818527222,-0.117770552635193
1999,406,80,84,0.967300057411194,4.43081665039062,4.38202667236328,6.0063533782959,-0.033246535807848
1999,506,4,159,0.818199992179871,5.06890439987183,1.3862943649292,6.22653675079346,-0.200648486614227
1999,977,394,121,0.99480003118515,4.79579067230225,5.97635078430176,6.88448667526245,-0.00521353585645556
1999,466,123,86,1,4.45434713363647,4.81218433380127,6.1441855430603,0
1999,852,444,111,0.990899980068207,4.70953035354614,6.09582471847534,6.74758672714233,-0.00914167799055576
1999,1342,293,177,0.317800015211105,5.17614984512329,5.68017244338989,7.20191621780396,-1.14633297920227
1999,1695,238,350,0.487200021743774,5.85793304443359,5.47227048873901,7.43543815612793,-0.71908050775528
1999,972,604,207,0.588800013065338,5.33271884918213,6.40357398986816,6.87935590744019,-0.529668688774109
1999,183,2070,82,0.59500002861023,4.40671920776367,7.63530397415161,5.20948600769043,-0.519193828105927
1999,769,309,265,0.510399997234344,5.57973003387451,5.73334121704102,6.64509105682373,-0.672560572624207
1999,525,382,116,0.899100065231323,4.75359010696411,5.94542074203491,6.26339817047119,-0.10636094212532
1999,280,198,67,0.973000049591064,4.20469284057617,5.28826713562012,5.63478946685791,-0.0273711457848549
1999,152,921,78,0.71589994430542,4.35670900344849,6.8254599571228,5.02388048171997,-0.334214866161346
1999,1085,498,136,0.72680002450943,4.91265487670898,6.21059989929199,6.98933506011963,-0.319103896617889
1999,1238,520,169,0.489000022411346,5.12989854812622,6.25382900238037,7.12125253677368,-0.715392768383026
1999,335,284,90,0.957499980926514,4.49980974197388,5.64897441864014,5.8141303062439,-0.0434295795857906
1999,290,179,86,0.970199942588806,4.45434713363647,5.18738603591919,5.6698808670044,-0.0302531030029058
1999,754,251,121,0.740500032901764,4.79579067230225,5.52545309066772,6.6253924369812,-0.300429612398148
1999,446,212,128,0.627599954605103,4.8520302772522,5.35658645629883,6.10031890869141,-0.465852320194244
1999,1509,619,346,0.429500013589859,5.84643888473511,6.42810535430908,7.3192024230957,-0.845133483409882
1999,996,270,159,0.350999981164932,5.06890439987183,5.59842205047607,6.90374708175659,-1.04696905612946
1999,868,568,138,0.466500014066696,4.92725372314453,6.34212160110474,6.76619148254395,-0.762497246265411
1999,1163,240,166,0.332100003957748,5.1119875907898,5.48063898086548,7.05875825881958,-1.10231912136078
1999,1501,297,226,0.371899992227554,5.42053508758545,5.69373226165771,7.31388664245605,-0.989130318164825
1999,1471,567,244,0.794200003147125,5.49716806411743,6.34035921096802,7.29369783401489,-0.230419963598251
1999,1764,212,199,0.257299989461899,5.29330492019653,5.35658645629883,7.47533941268921,-1.35751259326935
1999,718,210,176,0.459700018167496,5.17048406600952,5.34710741043091,6.57646942138672,-0.777181148529053
1999,1308,336,291,0.361500024795532,5.67332315444946,5.81711101531982,7.1762547492981,-1.01749312877655
1999,682,460,103,0.784700036048889,4.63472890853882,6.13122653961182,6.52502965927124,-0.242453753948212
1999,370,708,142,0.963000059127808,4.95582723617554,6.56244421005249,5.91350317001343,-0.0377018041908741
1999,360,275,237,0.950299978256226,5.46806001663208,5.61677122116089,5.88610410690308,-0.0509775765240192
1999,611,2706,106,0.368400007486343,4.66343927383423,7.90322685241699,6.41509675979614,-0.998585939407349
1999,430,153,257,0.821699976921082,5.54907608032227,5.03043794631958,6.06378507614136,-0.196379944682121
1999,314,1355,61,0.393100023269653,4.11087369918823,7.21155691146851,5.74939298629761,-0.933691203594208
1999,337,93,134,0.405200004577637,4.89784002304077,4.53259944915771,5.8200831413269,-0.903374493122101
1999,1217,504,267,0.655699968338013,5.58724880218506,6.22257614135742,7.10414409637451,-0.422051966190338
1999,1491,703,236,0.646499991416931,5.46383190155029,6.55535697937012,7.30720233917236,-0.436182081699371
1999,408,928,113,0.762399971485138,4.72738790512085,6.83303165435791,6.01126718521118,-0.271283954381943
1999,925,1070,116,0.542599976062775,4.75359010696411,6.97541379928589,6.82979393005371,-0.611382901668549
1999,921,102,158,0.528300046920776,5.06259489059448,4.62497282028198,6.8254599571228,-0.638090908527374
1999,283,703,72,0.704599976539612,4.27666616439819,6.55535697937012,5.64544677734375,-0.350125044584274
1999,1235,873,182,0.553200006484985,5.20400667190552,6.77193546295166,7.11882638931274,-0.59203565120697
1999,516,228,142,0.435400009155273,4.95582723617554,5.42934560775757,6.24610662460327,-0.831490099430084
1999,663,623,99,0.518299996852875,4.59511995315552,6.43454647064209,6.49677515029907,-0.657201051712036
1999,967,499,140,0.681500017642975,4.94164228439331,6.21260595321655,6.87419843673706,-0.383459001779556
1999,2107,1068,152,0.476699978113174,5.02388048171997,6.97354316711426,7.65302038192749,-0.740867972373962
1999,2330,1409,215,0.347599983215332,5.37063789367676,7.25063562393188,7.75362348556519,-1.05670297145844
1999,495,684,74,0.845800042152405,4.30406522750854,6.52795791625977,6.2045578956604,-0.167472302913666
1999,946,396,134,0.696600019931793,4.89784002304077,5.98141431808472,6.8522424697876,-0.361543893814087
1999,936,271,293,0.814100027084351,5.68017244338989,5.60211896896362,6.84161567687988,-0.205672040581703
1999,587,847,89,0.86980003118515,4.48863649368286,6.74170064926147,6.37502479553223,-0.139491945505142
1999,998,577,120,0.532700002193451,4.78749179840088,6.35784244537354,6.90575313568115,-0.629796862602234
1999,182,470,152,0.568300008773804,5.02388048171997,6.15273284912109,5.20400667190552,-0.56510579586029
1999,1183,213,154,0.31360000371933,5.03695249557495,5.36129236221313,7.07580900192261,-1.15963697433472
1999,1028,138,142,0.26790001988411,4.95582723617554,4.92725372314453,6.93537044525146,-1.31714141368866
1999,2288,211,184,0.227099984884262,5.21493577957153,5.35185813903809,7.73543357849121,-1.48236489295959
1999,787,1551,104,0.583999991416931,4.64439105987549,7.34665536880493,6.66822814941406,-0.537854313850403
1999,1999,1059,164,0.429000020027161,5.09986639022827,6.96508026123047,7.60040235519409,-0.846298336982727
1999,2362,333,191,0.296399980783463,5.25227355957031,5.80814266204834,7.76726388931274,-1.21604549884796
1999,328,1998,60,0.695100009441376,4.09434461593628,7.59990215301514,5.79301357269287,-0.363699555397034
1999,1866,342,161,0.302799999713898,5.08140420913696,5.83481073379517,7.5315523147583,-1.1946827173233
1999,1408,450,155,0.480399996042252,5.0434250831604,6.10924768447876,7.24992561340332,-0.733136177062988
1999,2297,680,185,0.16049998998642,5.22035598754883,6.52209281921387,7.7393593788147,-1.82946145534515
1999,2458,1053,256,0.370200008153915,5.5451774597168,6.95939874649048,7.80710315704346,-0.993711829185486
1999,2441,303,220,0.267000019550323,5.3936276435852,5.71373271942139,7.80016326904297,-1.32050657272339
1999,2337,570,199,0.212999999523163,5.29330492019653,6.34563636779785,7.75662326812744,-1.5464631319046
1999,737,942,107,0.552599966526031,4.67282867431641,6.8480052947998,6.60258769989014,-0.59312093257904
1999,842,1226,103,0.602800011634827,4.63472890853882,7.11151218414307,6.73578023910522,-0.50616979598999
1999,883,326,125,0.902399957180023,4.82831382751465,5.7868971824646,6.7833251953125,-0.102697446942329
1999,383,184,121,0.531500041484833,4.79579067230225,5.21493577957153,5.94803476333618,-0.632052004337311
1999,253,109,185,0.980100035667419,5.22035598754883,4.6913480758667,5.53338956832886,-0.0201006345450878
1999,570,469,123,0.556400001049042,4.81218433380127,6.1506028175354,6.34563636779785,-0.586267828941345
1999,597,286,163,0.443800002336502,5.09375,5.65599203109741,6.39191722869873,-0.812381267547607
1999,626,175,149,0.696099996566772,5.00394630432129,5.16478586196899,6.43935060501099,-0.362261950969696
1999,570,324,131,0.530400037765503,4.8751974105835,5.78074359893799,6.34563636779785,-0.634123742580414
1999,1818,198,184,0.387999981641769,5.21493577957153,5.28826713562012,7.50549221038818,-0.946749985218048
1999,321,387,65,0.96940004825592,4.17438745498657,5.95842456817627,5.7714409828186,-0.0310779064893723
1999,862,381,208,0.356699973344803,5.33753824234009,5.94279956817627,6.75925540924072,-1.03086030483246
1999,478,255,102,0.720800042152405,4.62497282028198,5.54126358032227,6.16961050033569,-0.327393501996994
1999,411,198,100,0.513999998569489,4.60517024993896,5.28826713562012,6.01859331130981,-0.665531992912292
1999,460,302,98,0.811800003051758,4.58496761322021,5.71042680740356,6.13122653961182,-0.208501264452934
1999,937,146,128,0.852699995040894,4.8520302772522,4.98360681533813,6.8426833152771,-0.159347504377365
1999,650,175,230,0.765199959278107,5.43807935714722,5.16478586196899,6.47697257995605,-0.267618089914322
1999,520,248,96,0.885299980640411,4.5643482208252,5.51342868804932,6.25382900238037,-0.121828727424145
1999,675,280,118,0.552799999713898,4.77068471908569,5.63478946685791,6.51471281051636,-0.592759013175964
1999,736,242,132,0.532400012016296,4.88280200958252,5.48893785476685,6.60123014450073,-0.630360186100006
1999,344,738,71,0.594599962234497,4.26268005371094,6.60394382476807,5.84064149856567,-0.519866406917572
1999,335,147,71,0.984499990940094,4.26268005371094,4.99043273925781,5.8141303062439,-0.0156213901937008
1999,291,404,64,0.504700005054474,4.1588830947876,6.00141477584839,5.67332315444946,-0.683791100978851
1999,522,259,126,0.948000013828278,4.83628177642822,5.55682802200317,6.25766754150391,-0.0534007623791695
1999,399,904,68,0.50110000371933,4.21950769424438,6.80682945251465,5.9889612197876,-0.690949618816376
1999,287,427,60,0.645399987697601,4.09434461593628,6.05678415298462,5.6594820022583,-0.437885016202927
1999,396,257,197,0.894400000572205,5.28320360183716,5.54907608032227,5.98141431808472,-0.111602172255516
1999,727,473,233,0.914600014686584,5.4510383605957,6.159095287323,6.58892631530762,-0.0892684534192085
1999,867,1928,271,0.486899971961975,5.60211896896362,7.56423854827881,6.76503896713257,-0.719696581363678
1999,752,413,256,0.877499997615814,5.5451774597168,6.02344751358032,6.62273645401001,-0.130678325891495
1999,563,481,219,0.766499996185303,5.38907194137573,6.17586708068848,6.33327960968018,-0.265920579433441
1999,1783,85,311,0.502499997615814,5.7397928237915,4.44265127182007,7.48605251312256,-0.688159644603729
1999,640,524,136,0.622599959373474,4.91265487670898,6.2614917755127,6.46146821975708,-0.473851084709167
1999,1562,1135,319,0.625699996948242,5.76519107818604,7.03438806533813,7.3537220954895,-0.468884259462357
1999,1754,970,258,0.697499990463257,5.55295944213867,6.87729597091675,7.46965408325195,-0.360252767801285
1999,632,720,262,0.851100027561188,5.5683445930481,6.57925128936768,6.44888925552368,-0.161225616931915
1999,1237,1430,132,0.570100009441376,4.88280200958252,7.26542949676514,7.12044429779053,-0.561943471431732
1999,1249,767,136,0.790700018405914,4.91265487670898,6.64248657226562,7.13009834289551,-0.234836623072624
1999,646,161,168,0.642199993133545,5.12396383285522,5.08140420913696,6.47079944610596,-0.442855507135391
1999,1597,646,317,0.703499972820282,5.75890159606934,6.47079944610596,7.37588214874268,-0.351687431335449
1999,818,297,210,0.478100001811981,5.34710741043091,5.69373226165771,6.706862449646,-0.737935364246368
1999,1012,277,128,0.401699990034103,4.8520302772522,5.6240177154541,6.91968393325806,-0.912049770355225
1999,1258,338,229,0.480099976062775,5.43372201919556,5.82304573059082,7.13727855682373,-0.733760893344879
1999,2611,1374,364,0.404300004243851,5.89715385437012,7.22548151016235,7.86748838424683,-0.905598104000092
1999,1140,249,191,0.679300010204315,5.25227355957031,5.51745271682739,7.03878355026245,-0.386692404747009
1999,1258,807,190,0.720400035381317,5.24702405929565,6.69332361221313,7.13727855682373,-0.32794862985611
1999,860,336,195,0.666900038719177,5.27299976348877,5.81711101531982,6.75693225860596,-0.405115097761154
1999,1124,1007,220,0.771099984645844,5.3936276435852,6.9147310256958,7.02464914321899,-0.259937226772308
1999,739,169,107,0.67519998550415,4.67282867431641,5.12989854812622,6.60529804229736,-0.392746359109879
1999,944,215,162,0.494900017976761,5.08759641647339,5.37063789367676,6.85012626647949,-0.703399538993835
1999,1368,398,156,0.28889998793602,5.04985618591309,5.98645210266113,7.22110509872437,-1.24167466163635
1999,185,7096,139,0.434300005435944,4.93447399139404,8.86728668212891,5.22035598754883,-0.834019720554352
1999,468,197,169,0.70849996805191,5.12989854812622,5.28320360183716,6.14846849441528,-0.344605267047882
1999,1121,2260,118,0.650999963283539,4.77068471908569,7.72312021255493,7.02197647094727,-0.429245680570602
1999,280,2025,145,0.79720002412796,4.9767336845398,7.61332511901855,5.63478946685791,-0.226649656891823
1999,2301,615,236,0.34689998626709,5.46383190155029,6.42162227630615,7.74109888076782,-1.05871880054474
1999,496,730,193,0.931800007820129,5.26269006729126,6.59304475784302,6.20657587051392,-0.0706370696425438
1999,2541,208,382,0.31580001115799,5.94542074203491,5.33753824234009,7.84031295776367,-1.15264618396759
1999,612,741,132,0.508199989795685,4.88280200958252,6.60800075531006,6.41673231124878,-0.676880240440369
1999,474,211,200,0.807799994945526,5.29831743240356,5.35185813903809,6.16120719909668,-0.213440775871277
1999,343,243,152,0.943099975585938,5.02388048171997,5.49306154251099,5.83773040771484,-0.0585829839110374
1999,2642,113,375,0.405800014734268,5.92692613601685,4.72738790512085,7.87929153442383,-0.901894807815552
1999,2106,284,311,0.625,5.7397928237915,5.64897441864014,7.65254592895508,-0.470003634691238
1999,2588,394,331,0.456400007009506,5.8021183013916,5.97635078430176,7.85864067077637,-0.784385621547699
1999,2704,1709,453,0.556199967861176,6.11589193344116,7.44366359710693,7.90248727798462,-0.586627423763275
1999,2689,530,452,0.704299986362457,6.11368227005005,6.27287721633911,7.89692449569702,-0.350550889968872
1999,2592,209,363,0.227000012993813,5.89440298080444,5.3423342704773,7.86018514633179,-1.4828052520752
1999,1222,147,143,0.484099984169006,4.96284484863281,4.99043273925781,7.10824394226074,-0.725463807582855
1999,2497,527,334,0.326599985361099,5.81114101409912,6.2672004699707,7.82284545898438,-1.11901915073395
1999,1046,322,336,0.725400030612946,5.81711101531982,5.77455139160156,6.95272874832153,-0.321032017469406
1999,1185,1226,125,0.452700018882751,4.82831382751465,7.11151218414307,7.07749795913696,-0.792525589466095
1999,406,4052,121,0.637499988079071,4.79579067230225,8.3069658279419,6.0063533782959,-0.450201034545898
1999,1197,1028,145,0.517499983310699,4.9767336845398,6.93537044525146,7.0875735282898,-0.658745765686035
1999,473,690,99,0.35139998793602,4.59511995315552,6.53669166564941,6.159095287323,-1.04583013057709
1999,1167,182,130,0.470999985933304,4.86753463745117,5.20400667190552,7.06219148635864,-0.752897202968597
1999,1989,227,195,0.311200022697449,5.27299976348877,5.42495012283325,7.59538745880127,-1.16731941699982
1999,292,1141,145,0.590999960899353,4.9767336845398,7.03966045379639,5.67675399780273,-0.525939345359802
1999,1011,519,111,0.638499975204468,4.70953035354614,6.2519040107727,6.9186954498291,-0.448633641004562
1999,279,178,213,0.962199985980988,5.36129236221313,5.18178367614746,5.63121175765991,-0.0385329648852348
1999,1055,273,124,0.553900003433228,4.82028150558472,5.60947179794312,6.96129608154297,-0.590771079063416
1999,296,212,160,0.860700011253357,5.07517385482788,5.35658645629883,5.69035959243774,-0.150009259581566
1999,851,118,229,0.89139997959137,5.43372201919556,4.77068471908569,6.74641227722168,-0.114962041378021
1999,223,1855,67,0.999599993228912,4.20469284057617,7.52564001083374,5.40717172622681,-0.000400086806621403
1999,325,2329,78,0.994400024414062,4.35670900344849,7.7531943321228,5.78382539749146,-0.00561571400612593
1999,369,1357,60,0.628100037574768,4.09434461593628,7.21303176879883,5.91079664230347,-0.465055823326111
1999,817,423,122,0.76089996099472,4.80402088165283,6.04737234115601,6.70563888549805,-0.273253381252289
1999,374,177,91,0.906500041484833,4.51085948944092,5.17614984512329,5.92425584793091,-0.0981642007827759
1999,358,1568,76,0.98470002412796,4.33073329925537,7.35755634307861,5.88053321838379,-0.0154182277619839
1999,326,1380,93,0.998300015926361,4.53259944915771,7.22983884811401,5.7868971824646,-0.00170143065042794
1999,296,1273,76,0.999599993228912,4.33073329925537,7.14913177490234,5.69035959243774,-0.000400086806621403
1999,937,654,131,0.775099992752075,4.8751974105835,6.4831075668335,6.8426833152771,-0.254763245582581
1999,262,206,175,0.532700002193451,5.16478586196899,5.32787609100342,5.5683445930481,-0.629796862602234
1999,761,117,220,0.473100006580353,5.3936276435852,4.76217412948608,6.63463354110718,-0.748448491096497
1999,634,458,180,0.380199998617172,5.19295692443848,6.12686920166016,6.45204877853394,-0.967057824134827
1999,444,182,217,0.801800012588501,5.37989711761475,5.20400667190552,6.09582471847534,-0.220896065235138
1999,599,618,256,0.594300031661987,5.5451774597168,6.42648839950562,6.39526176452637,-0.520370960235596
1999,430,193,245,0.717699944972992,5.5012583732605,5.26269006729126,6.06378507614136,-0.331703692674637
1999,937,423,292,0.518899977207184,5.67675399780273,6.04737234115601,6.8426833152771,-0.656044125556946
